id,Hours,Day,Pride,Love,Hope,Gratitude,Joy,Satisfaction,Awe,Amusement,Alertness,Anxiety,Disdain,Ofense,Guilt,Disgust,Fear,Embarassment,Sadness,Anger
39001,10,3,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
39001,11,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39001,13,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39005,6,4,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
39005,7,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39005,8,6,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
39005,10,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
39005,10,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39005,10,7,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39005,14,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39005,14,4,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
39005,16,5,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
39005,16,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39005,17,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39016,17,5,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
39016,18,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
39018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39018,0,4,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39018,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
39018,4,1,0,0,0,0,0,0,0,1,0, , , , , , , , , 
39018,12,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
39018,13,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
39018,15,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
39018,15,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39018,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39018,16,7,0,0,0,0,0,0,0,1,0, , , , , , , , , 
39028,15,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39028,21,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39030,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39030,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39030,19,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39030,21,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
39034,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39034,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39034,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,12,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
39034,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39034,13,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
39034,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,15,7,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1
39034,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,17,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39034,18,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39034,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,20,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
39034,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,20,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
39034,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,20,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39034,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
39034,21,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
39034,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
39034,22,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39034,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39034,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39034,23,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
39074,10,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39074,13,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39076,19,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
39076,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39078,10,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39078,11,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39078,12,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39078,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39078,14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39078,15,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39078,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39078,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39086,7,5,0,0,0,0,0,0,0,0,0, , , , , , , , , 
39086,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39086,12,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39086,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39086,14,6,0,0,0,0,1,1,0,0,0, , , , , , , , , 
39086,21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39092,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39092,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39094,7,5,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
39094,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39094,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39094,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39094,18,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39094,18,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39094,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39094,18,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39094,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39094,18,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39094,19,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39094,19,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39094,19,6,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
39094,19,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39094,19,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39094,19,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39094,19,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39094,19,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39094,19,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
39094,19,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39094,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39094,20,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39116,7,6,0,0,0,0,0,0,0,0,0, , , , , , , , , 
39116,11,7,0,0,0,0,0,1,0,0,0, , , , , , , , , 
39116,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39116,18,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
39120,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39120,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39122,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39122,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39124,9,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39124,10,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39126,7,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39126,8,6,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
39126,9,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39126,10,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
39126,12,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
39126,15,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39126,17,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
39126,17,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39126,17,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39126,18,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
39126,18,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
39126,19,5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
39126,20,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
39126,23,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39140,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
39140,15,5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
39142,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39142,8,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39144,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39144,13,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39144,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39144,17,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39148,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39148,14,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
39148,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39148,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39152,12,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39152,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39154,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39154,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
39154,20,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39154,22,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39158,7,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39158,10,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
39158,16,5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
39161,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39161,18,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
39161,21,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39164,6,6,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
39164,7,6,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
39164,11,7,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
39164,16,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39164,20,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
39164,21,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
39170,12,6,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
39170,15,4,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
39172,6,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
39172,11,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
39172,14,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
39172,15,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39172,17,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39172,19,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
39178,11,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39178,13,3,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
39178,14,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
39178,14,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
39182,12,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39182,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39184,19,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39184,19,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39186,6,6,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39186,19,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39188,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39188,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39188,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39188,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39192,12,5,0,0,0,0,0,0,0,0,0, , , , , , , , , 
39192,20,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39194,8,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39194,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39196,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39196,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39198,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39198,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39198,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39198,14,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39198,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39198,15,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39198,20,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39205,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39205,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39205,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39205,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
39205,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
39205,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39205,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39205,20,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39205,20,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39214,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39214,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
39216,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39216,7,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39216,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,11,7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
39216,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39216,21,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39216,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,22,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39229,12,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39229,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39231,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39231,7,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,7,4,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
39231,8,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
39231,8,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
39231,9,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39231,17,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39231,20,3,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
39258,5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39258,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39258,6,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39258,6,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39258,7,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39258,7,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,7,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,7,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
39258,7,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,7,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39258,7,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39258,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39258,8,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
39258,8,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39258,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39258,8,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,8,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
39258,8,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39258,8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
39258,8,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
39258,8,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
39258,8,7,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
39258,9,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
39258,9,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39258,9,6,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
39258,9,6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39258,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,10,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39258,11,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
39258,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
39258,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,11,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39258,11,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39258,11,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
39258,11,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39258,11,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
39258,11,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
39258,11,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
39258,11,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
39258,11,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
39258,12,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
39258,12,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39258,12,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
39258,12,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
39258,12,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39258,12,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,12,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39258,12,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39258,13,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39258,13,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,13,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
39258,13,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
39258,13,6,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39258,13,6,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39258,13,6,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39258,13,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39258,15,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,15,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,15,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39258,15,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
39258,15,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39258,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,16,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39258,17,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,17,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,17,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
