"id","gender","age","attnpassed","state1","state2","response"
65,1,22,0,"Embarrassment","Love",19
65,1,22,0,"Fear","Love",14
65,1,22,0,"Disgust","Love",14
65,1,22,0,"Guilt","Love",10
65,1,22,0,"Offense","Love",15
65,1,22,0,"Contempt","Love",16
65,1,22,0,"Anxiety","Love",50
65,1,22,0,"Alertness","Love",11
65,1,22,0,"Amusement","Love",18
65,1,22,0,"Awe","Love",50
65,1,22,0,"Satisfaction","Love",45
65,1,22,0,"Joy","Love",51
65,1,22,0,"Gratitude","Love",63
65,1,22,0,"Hope","Love",50
65,1,22,0,"Love","Love",81
65,1,22,0,"Pride","Love",33
65,1,22,0,"Anger","Pride",50
65,1,22,0,"Sadness","Pride",17
65,1,22,0,"Embarrassment","Pride",25
65,1,22,0,"Fear","Pride",15
65,1,22,0,"Disgust","Pride",27
65,1,22,0,"Guilt","Pride",11
65,1,22,0,"Offense","Pride",25
65,1,22,0,"Contempt","Pride",20
65,1,22,0,"Anxiety","Pride",13
65,1,22,0,"Alertness","Pride",5
65,1,22,0,"Amusement","Pride",8
65,1,22,0,"Awe","Pride",50
65,1,22,0,"Satisfaction","Pride",85
65,1,22,0,"Joy","Pride",51
65,1,22,0,"Gratitude","Pride",30
65,1,22,0,"Hope","Pride",39
65,1,22,0,"Love","Pride",50
65,1,22,0,"Pride","Pride",93
66,1,53,0,"Anger","Anger",76
66,1,53,0,"Sadness","Anger",35
66,1,53,0,"Embarrassment","Anger",23
66,1,53,0,"Fear","Anger",38
66,1,53,0,"Disgust","Anger",44
66,1,53,0,"Guilt","Anger",22
66,1,53,0,"Offense","Anger",71
66,1,53,0,"Contempt","Anger",54
66,1,53,0,"Anxiety","Anger",66
66,1,53,0,"Alertness","Anger",26
66,1,53,0,"Amusement","Anger",0
66,1,53,0,"Awe","Anger",2
66,1,53,0,"Satisfaction","Anger",5
66,1,53,0,"Joy","Anger",0
66,1,53,0,"Gratitude","Anger",0
66,1,53,0,"Hope","Anger",0
66,1,53,0,"Love","Anger",25
66,1,53,0,"Pride","Anger",5
66,1,53,0,"Anger","Sadness",34
66,1,53,0,"Sadness","Sadness",92
66,1,53,0,"Embarrassment","Sadness",8
66,1,53,0,"Fear","Sadness",15
66,1,53,0,"Disgust","Sadness",12
66,1,53,0,"Guilt","Sadness",35
66,1,53,0,"Offense","Sadness",43
66,1,53,0,"Contempt","Sadness",8
66,1,53,0,"Anxiety","Sadness",20
66,1,53,0,"Alertness","Sadness",5
66,1,53,0,"Amusement","Sadness",1
66,1,53,0,"Awe","Sadness",8
66,1,53,0,"Satisfaction","Sadness",0
66,1,53,0,"Joy","Sadness",0
66,1,53,0,"Gratitude","Sadness",1
66,1,53,0,"Hope","Sadness",1
66,1,53,0,"Love","Sadness",15
66,1,53,0,"Pride","Sadness",15
66,1,53,0,"Anger","Embarrassment",10
66,1,53,0,"Sadness","Embarrassment",9
66,1,53,0,"Embarrassment","Embarrassment",41
66,1,53,0,"Fear","Embarrassment",32
66,1,53,0,"Disgust","Embarrassment",6
66,1,53,0,"Guilt","Embarrassment",71
66,1,53,0,"Offense","Embarrassment",8
66,1,53,0,"Contempt","Embarrassment",11
66,1,53,0,"Anxiety","Embarrassment",75
66,1,53,0,"Alertness","Embarrassment",19
66,1,53,0,"Amusement","Embarrassment",7
66,1,53,0,"Awe","Embarrassment",4
66,1,53,0,"Satisfaction","Embarrassment",3
66,1,53,0,"Joy","Embarrassment",1
66,1,53,0,"Gratitude","Embarrassment",17
66,1,53,0,"Hope","Embarrassment",2
66,1,53,0,"Love","Embarrassment",7
66,1,53,0,"Pride","Embarrassment",12
66,1,53,0,"Anger","Fear",26
66,1,53,0,"Sadness","Fear",17
66,1,53,0,"Embarrassment","Fear",6
66,1,53,0,"Fear","Fear",86
66,1,53,0,"Disgust","Fear",3
66,1,53,0,"Guilt","Fear",15
66,1,53,0,"Offense","Fear",14
66,1,53,0,"Contempt","Fear",4
66,1,53,0,"Anxiety","Fear",89
66,1,53,0,"Alertness","Fear",22
66,1,53,0,"Amusement","Fear",1
66,1,53,0,"Awe","Fear",20
66,1,53,0,"Satisfaction","Fear",3
66,1,53,0,"Joy","Fear",1
66,1,53,0,"Gratitude","Fear",2
66,1,53,0,"Hope","Fear",2
66,1,53,0,"Love","Fear",4
66,1,53,0,"Pride","Fear",2
66,1,53,0,"Anger","Disgust",21
66,1,53,0,"Sadness","Disgust",16
66,1,53,0,"Embarrassment","Disgust",16
66,1,53,0,"Fear","Disgust",5
66,1,53,0,"Disgust","Disgust",72
66,1,53,0,"Guilt","Disgust",8
66,1,53,0,"Offense","Disgust",33
66,1,53,0,"Contempt","Disgust",39
66,1,53,0,"Anxiety","Disgust",16
66,1,53,0,"Alertness","Disgust",16
66,1,53,0,"Amusement","Disgust",0
66,1,53,0,"Awe","Disgust",2
66,1,53,0,"Satisfaction","Disgust",0
66,1,53,0,"Joy","Disgust",0
66,1,53,0,"Gratitude","Disgust",0
66,1,53,0,"Hope","Disgust",0
66,1,53,0,"Love","Disgust",0
66,1,53,0,"Pride","Disgust",1
66,1,53,0,"Anger","Guilt",14
66,1,53,0,"Sadness","Guilt",16
66,1,53,0,"Embarrassment","Guilt",33
66,1,53,0,"Fear","Guilt",4
66,1,53,0,"Disgust","Guilt",7
66,1,53,0,"Guilt","Guilt",27
66,1,53,0,"Offense","Guilt",20
66,1,53,0,"Contempt","Guilt",32
66,1,53,0,"Anxiety","Guilt",13
66,1,53,0,"Alertness","Guilt",8
66,1,53,0,"Amusement","Guilt",4
66,1,53,0,"Awe","Guilt",4
66,1,53,0,"Satisfaction","Guilt",3
66,1,53,0,"Joy","Guilt",0
66,1,53,0,"Gratitude","Guilt",1
66,1,53,0,"Hope","Guilt",0
66,1,53,0,"Love","Guilt",20
66,1,53,0,"Pride","Guilt",1
66,1,53,0,"Anger","Offense",17
66,1,53,0,"Sadness","Offense",29
66,1,53,0,"Embarrassment","Offense",3
66,1,53,0,"Fear","Offense",21
66,1,53,0,"Disgust","Offense",19
66,1,53,0,"Guilt","Offense",5
66,1,53,0,"Offense","Offense",96
66,1,53,0,"Contempt","Offense",13
66,1,53,0,"Anxiety","Offense",12
66,1,53,0,"Alertness","Offense",14
66,1,53,0,"Amusement","Offense",1
66,1,53,0,"Awe","Offense",1
66,1,53,0,"Satisfaction","Offense",2
66,1,53,0,"Joy","Offense",0
66,1,53,0,"Gratitude","Offense",0
66,1,53,0,"Hope","Offense",0
66,1,53,0,"Love","Offense",6
66,1,53,0,"Pride","Offense",15
66,1,53,0,"Anger","Contempt",75
66,1,53,0,"Sadness","Contempt",0
66,1,53,0,"Embarrassment","Contempt",10
66,1,53,0,"Fear","Contempt",3
66,1,53,0,"Disgust","Contempt",83
66,1,53,0,"Guilt","Contempt",4
66,1,53,0,"Offense","Contempt",60
66,1,53,0,"Contempt","Contempt",72
66,1,53,0,"Anxiety","Contempt",9
66,1,53,0,"Alertness","Contempt",11
66,1,53,0,"Amusement","Contempt",3
66,1,53,0,"Awe","Contempt",3
66,1,53,0,"Satisfaction","Contempt",1
66,1,53,0,"Joy","Contempt",1
66,1,53,0,"Gratitude","Contempt",0
66,1,53,0,"Hope","Contempt",0
66,1,53,0,"Love","Contempt",1
66,1,53,0,"Pride","Contempt",25
66,1,53,0,"Anger","Anxiety",62
66,1,53,0,"Sadness","Anxiety",70
66,1,53,0,"Embarrassment","Anxiety",57
66,1,53,0,"Fear","Anxiety",91
66,1,53,0,"Disgust","Anxiety",16
66,1,53,0,"Guilt","Anxiety",42
66,1,53,0,"Offense","Anxiety",36
66,1,53,0,"Contempt","Anxiety",26
66,1,53,0,"Anxiety","Anxiety",84
66,1,53,0,"Alertness","Anxiety",31
66,1,53,0,"Amusement","Anxiety",6
66,1,53,0,"Awe","Anxiety",8
66,1,53,0,"Satisfaction","Anxiety",0
66,1,53,0,"Joy","Anxiety",0
66,1,53,0,"Gratitude","Anxiety",0
66,1,53,0,"Hope","Anxiety",0
66,1,53,0,"Love","Anxiety",68
66,1,53,0,"Pride","Anxiety",11
66,1,53,0,"Anger","Alertness",78
66,1,53,0,"Sadness","Alertness",15
66,1,53,0,"Embarrassment","Alertness",22
66,1,53,0,"Fear","Alertness",79
66,1,53,0,"Disgust","Alertness",73
66,1,53,0,"Guilt","Alertness",31
66,1,53,0,"Offense","Alertness",60
66,1,53,0,"Contempt","Alertness",25
66,1,53,0,"Anxiety","Alertness",38
66,1,53,0,"Alertness","Alertness",76
66,1,53,0,"Amusement","Alertness",13
66,1,53,0,"Awe","Alertness",32
66,1,53,0,"Satisfaction","Alertness",24
66,1,53,0,"Joy","Alertness",29
66,1,53,0,"Gratitude","Alertness",34
66,1,53,0,"Hope","Alertness",73
66,1,53,0,"Love","Alertness",58
66,1,53,0,"Pride","Alertness",17
66,1,53,0,"Anger","Amusement",1
66,1,53,0,"Sadness","Amusement",1
66,1,53,0,"Embarrassment","Amusement",16
66,1,53,0,"Fear","Amusement",1
66,1,53,0,"Disgust","Amusement",1
66,1,53,0,"Guilt","Amusement",1
66,1,53,0,"Offense","Amusement",0
66,1,53,0,"Contempt","Amusement",0
66,1,53,0,"Anxiety","Amusement",0
66,1,53,0,"Alertness","Amusement",10
66,1,53,0,"Amusement","Amusement",62
66,1,53,0,"Awe","Amusement",10
66,1,53,0,"Satisfaction","Amusement",7
66,1,53,0,"Joy","Amusement",91
66,1,53,0,"Gratitude","Amusement",28
66,1,53,0,"Hope","Amusement",20
66,1,53,0,"Love","Amusement",83
66,1,53,0,"Pride","Amusement",36
66,1,53,0,"Anger","Awe",11
66,1,53,0,"Sadness","Awe",4
66,1,53,0,"Embarrassment","Awe",2
66,1,53,0,"Fear","Awe",26
66,1,53,0,"Disgust","Awe",3
66,1,53,0,"Guilt","Awe",5
66,1,53,0,"Offense","Awe",3
66,1,53,0,"Contempt","Awe",4
66,1,53,0,"Anxiety","Awe",4
66,1,53,0,"Alertness","Awe",21
66,1,53,0,"Amusement","Awe",3
66,1,53,0,"Awe","Awe",42
66,1,53,0,"Satisfaction","Awe",11
66,1,53,0,"Joy","Awe",25
66,1,53,0,"Gratitude","Awe",56
66,1,53,0,"Hope","Awe",23
66,1,53,0,"Love","Awe",78
66,1,53,0,"Pride","Awe",58
66,1,53,0,"Anger","Satisfaction",15
66,1,53,0,"Sadness","Satisfaction",1
66,1,53,0,"Embarrassment","Satisfaction",11
66,1,53,0,"Fear","Satisfaction",3
66,1,53,0,"Disgust","Satisfaction",1
66,1,53,0,"Guilt","Satisfaction",0
66,1,53,0,"Offense","Satisfaction",12
66,1,53,0,"Contempt","Satisfaction",6
66,1,53,0,"Anxiety","Satisfaction",2
66,1,53,0,"Alertness","Satisfaction",30
66,1,53,0,"Amusement","Satisfaction",17
66,1,53,0,"Awe","Satisfaction",17
66,1,53,0,"Satisfaction","Satisfaction",26
66,1,53,0,"Joy","Satisfaction",82
66,1,53,0,"Gratitude","Satisfaction",45
66,1,53,0,"Hope","Satisfaction",61
66,1,53,0,"Love","Satisfaction",85
66,1,53,0,"Pride","Satisfaction",58
66,1,53,0,"Anger","Joy",0
66,1,53,0,"Sadness","Joy",5
66,1,53,0,"Embarrassment","Joy",12
66,1,53,0,"Fear","Joy",1
66,1,53,0,"Disgust","Joy",0
66,1,53,0,"Guilt","Joy",2
66,1,53,0,"Offense","Joy",3
66,1,53,0,"Contempt","Joy",3
66,1,53,0,"Anxiety","Joy",3
66,1,53,0,"Alertness","Joy",24
66,1,53,0,"Amusement","Joy",25
66,1,53,0,"Awe","Joy",80
66,1,53,0,"Satisfaction","Joy",59
66,1,53,0,"Joy","Joy",68
66,1,53,0,"Gratitude","Joy",88
66,1,53,0,"Hope","Joy",66
66,1,53,0,"Love","Joy",93
66,1,53,0,"Pride","Joy",78
66,1,53,0,"Anger","Gratitude",1
66,1,53,0,"Sadness","Gratitude",3
66,1,53,0,"Embarrassment","Gratitude",10
66,1,53,0,"Fear","Gratitude",3
66,1,53,0,"Disgust","Gratitude",0
66,1,53,0,"Guilt","Gratitude",2
66,1,53,0,"Offense","Gratitude",1
66,1,53,0,"Contempt","Gratitude",0
66,1,53,0,"Anxiety","Gratitude",23
66,1,53,0,"Alertness","Gratitude",22
66,1,53,0,"Amusement","Gratitude",10
66,1,53,0,"Awe","Gratitude",74
66,1,53,0,"Satisfaction","Gratitude",66
66,1,53,0,"Joy","Gratitude",95
66,1,53,0,"Gratitude","Gratitude",60
66,1,53,0,"Hope","Gratitude",79
66,1,53,0,"Love","Gratitude",93
66,1,53,0,"Pride","Gratitude",29
66,1,53,0,"Anger","Hope",0
66,1,53,0,"Sadness","Hope",1
66,1,53,0,"Embarrassment","Hope",9
66,1,53,0,"Fear","Hope",0
66,1,53,0,"Disgust","Hope",0
66,1,53,0,"Guilt","Hope",3
66,1,53,0,"Offense","Hope",3
66,1,53,0,"Contempt","Hope",1
66,1,53,0,"Anxiety","Hope",9
66,1,53,0,"Alertness","Hope",20
66,1,53,0,"Amusement","Hope",32
66,1,53,0,"Awe","Hope",14
66,1,53,0,"Satisfaction","Hope",40
66,1,53,0,"Joy","Hope",69
66,1,53,0,"Gratitude","Hope",89
66,1,53,0,"Hope","Hope",62
66,1,53,0,"Love","Hope",96
66,1,53,0,"Pride","Hope",65
66,1,53,0,"Anger","Love",2
66,1,53,0,"Sadness","Love",6
66,1,53,0,"Embarrassment","Love",33
66,1,53,0,"Fear","Love",3
66,1,53,0,"Disgust","Love",0
66,1,53,0,"Guilt","Love",12
66,1,53,0,"Offense","Love",1
66,1,53,0,"Contempt","Love",0
66,1,53,0,"Anxiety","Love",24
66,1,53,0,"Alertness","Love",33
66,1,53,0,"Amusement","Love",33
66,1,53,0,"Awe","Love",75
66,1,53,0,"Satisfaction","Love",61
66,1,53,0,"Joy","Love",82
66,1,53,0,"Gratitude","Love",75
66,1,53,0,"Hope","Love",66
66,1,53,0,"Love","Love",85
66,1,53,0,"Pride","Love",75
66,1,53,0,"Anger","Pride",56
66,1,53,0,"Sadness","Pride",3
66,1,53,0,"Embarrassment","Pride",2
66,1,53,0,"Fear","Pride",3
66,1,53,0,"Disgust","Pride",14
66,1,53,0,"Guilt","Pride",4
66,1,53,0,"Offense","Pride",32
66,1,53,0,"Contempt","Pride",56
66,1,53,0,"Anxiety","Pride",5
66,1,53,0,"Alertness","Pride",26
66,1,53,0,"Amusement","Pride",15
66,1,53,0,"Awe","Pride",21
66,1,53,0,"Satisfaction","Pride",38
66,1,53,0,"Joy","Pride",31
66,1,53,0,"Gratitude","Pride",38
66,1,53,0,"Hope","Pride",37
66,1,53,0,"Love","Pride",88
66,1,53,0,"Pride","Pride",41
67,2,41,1,"Anger","Anger",100
67,2,41,1,"Sadness","Anger",26
67,2,41,1,"Embarrassment","Anger",15
67,2,41,1,"Fear","Anger",51
67,2,41,1,"Disgust","Anger",89
67,2,41,1,"Guilt","Anger",24
67,2,41,1,"Offense","Anger",66
67,2,41,1,"Contempt","Anger",88
67,2,41,1,"Anxiety","Anger",38
67,2,41,1,"Alertness","Anger",76
67,2,41,1,"Amusement","Anger",3
67,2,41,1,"Awe","Anger",0
67,2,41,1,"Satisfaction","Anger",4
67,2,41,1,"Joy","Anger",4
67,2,41,1,"Gratitude","Anger",2
67,2,41,1,"Hope","Anger",0
67,2,41,1,"Love","Anger",17
67,2,41,1,"Pride","Anger",0
67,2,41,1,"Anger","Sadness",6
67,2,41,1,"Sadness","Sadness",100
67,2,41,1,"Embarrassment","Sadness",53
67,2,41,1,"Fear","Sadness",37
67,2,41,1,"Disgust","Sadness",20
67,2,41,1,"Guilt","Sadness",68
67,2,41,1,"Offense","Sadness",12
67,2,41,1,"Contempt","Sadness",7
67,2,41,1,"Anxiety","Sadness",59
67,2,41,1,"Alertness","Sadness",2
67,2,41,1,"Amusement","Sadness",0
67,2,41,1,"Awe","Sadness",7
67,2,41,1,"Satisfaction","Sadness",2
67,2,41,1,"Joy","Sadness",2
67,2,41,1,"Gratitude","Sadness",4
67,2,41,1,"Hope","Sadness",1
67,2,41,1,"Love","Sadness",2
67,2,41,1,"Pride","Sadness",12
67,2,41,1,"Anger","Embarrassment",62
67,2,41,1,"Sadness","Embarrassment",37
67,2,41,1,"Embarrassment","Embarrassment",100
67,2,41,1,"Fear","Embarrassment",2
67,2,41,1,"Disgust","Embarrassment",61
67,2,41,1,"Guilt","Embarrassment",91
67,2,41,1,"Offense","Embarrassment",61
67,2,41,1,"Contempt","Embarrassment",38
67,2,41,1,"Anxiety","Embarrassment",73
67,2,41,1,"Alertness","Embarrassment",3
67,2,41,1,"Amusement","Embarrassment",8
67,2,41,1,"Awe","Embarrassment",4
67,2,41,1,"Satisfaction","Embarrassment",10
67,2,41,1,"Joy","Embarrassment",0
67,2,41,1,"Gratitude","Embarrassment",6
67,2,41,1,"Hope","Embarrassment",2
67,2,41,1,"Love","Embarrassment",6
67,2,41,1,"Pride","Embarrassment",2
67,2,41,1,"Anger","Fear",60
67,2,41,1,"Sadness","Fear",4
67,2,41,1,"Embarrassment","Fear",21
67,2,41,1,"Fear","Fear",100
67,2,41,1,"Disgust","Fear",48
67,2,41,1,"Guilt","Fear",0
67,2,41,1,"Offense","Fear",62
67,2,41,1,"Contempt","Fear",25
67,2,41,1,"Anxiety","Fear",67
67,2,41,1,"Alertness","Fear",85
67,2,41,1,"Amusement","Fear",2
67,2,41,1,"Awe","Fear",0
67,2,41,1,"Satisfaction","Fear",9
67,2,41,1,"Joy","Fear",0
67,2,41,1,"Gratitude","Fear",0
67,2,41,1,"Hope","Fear",0
67,2,41,1,"Love","Fear",2
67,2,41,1,"Pride","Fear",3
67,2,41,1,"Anger","Disgust",90
67,2,41,1,"Sadness","Disgust",11
67,2,41,1,"Embarrassment","Disgust",43
67,2,41,1,"Fear","Disgust",37
67,2,41,1,"Disgust","Disgust",100
67,2,41,1,"Guilt","Disgust",58
67,2,41,1,"Offense","Disgust",72
67,2,41,1,"Contempt","Disgust",75
67,2,41,1,"Anxiety","Disgust",9
67,2,41,1,"Alertness","Disgust",30
67,2,41,1,"Amusement","Disgust",1
67,2,41,1,"Awe","Disgust",5
67,2,41,1,"Satisfaction","Disgust",5
67,2,41,1,"Joy","Disgust",1
67,2,41,1,"Gratitude","Disgust",0
67,2,41,1,"Hope","Disgust",0
67,2,41,1,"Love","Disgust",0
67,2,41,1,"Pride","Disgust",19
67,2,41,1,"Anger","Guilt",12
67,2,41,1,"Sadness","Guilt",60
67,2,41,1,"Embarrassment","Guilt",85
67,2,41,1,"Fear","Guilt",13
67,2,41,1,"Disgust","Guilt",59
67,2,41,1,"Guilt","Guilt",100
67,2,41,1,"Offense","Guilt",26
67,2,41,1,"Contempt","Guilt",50
67,2,41,1,"Anxiety","Guilt",66
67,2,41,1,"Alertness","Guilt",2
67,2,41,1,"Amusement","Guilt",2
67,2,41,1,"Awe","Guilt",4
67,2,41,1,"Satisfaction","Guilt",1
67,2,41,1,"Joy","Guilt",2
67,2,41,1,"Gratitude","Guilt",3
67,2,41,1,"Hope","Guilt",7
67,2,41,1,"Love","Guilt",23
67,2,41,1,"Pride","Guilt",2
67,2,41,1,"Anger","Offense",71
67,2,41,1,"Sadness","Offense",5
67,2,41,1,"Embarrassment","Offense",79
67,2,41,1,"Fear","Offense",22
67,2,41,1,"Disgust","Offense",15
67,2,41,1,"Guilt","Offense",56
67,2,41,1,"Offense","Offense",100
67,2,41,1,"Contempt","Offense",65
67,2,41,1,"Anxiety","Offense",15
67,2,41,1,"Alertness","Offense",2
67,2,41,1,"Amusement","Offense",0
67,2,41,1,"Awe","Offense",1
67,2,41,1,"Satisfaction","Offense",13
67,2,41,1,"Joy","Offense",8
67,2,41,1,"Gratitude","Offense",0
67,2,41,1,"Hope","Offense",4
67,2,41,1,"Love","Offense",0
67,2,41,1,"Pride","Offense",2
67,2,41,1,"Anger","Contempt",87
67,2,41,1,"Sadness","Contempt",24
67,2,41,1,"Embarrassment","Contempt",55
67,2,41,1,"Fear","Contempt",53
67,2,41,1,"Disgust","Contempt",87
67,2,41,1,"Guilt","Contempt",63
67,2,41,1,"Offense","Contempt",62
67,2,41,1,"Contempt","Contempt",100
67,2,41,1,"Anxiety","Contempt",51
67,2,41,1,"Alertness","Contempt",57
67,2,41,1,"Amusement","Contempt",1
67,2,41,1,"Awe","Contempt",15
67,2,41,1,"Satisfaction","Contempt",4
67,2,41,1,"Joy","Contempt",1
67,2,41,1,"Gratitude","Contempt",18
67,2,41,1,"Hope","Contempt",1
67,2,41,1,"Love","Contempt",5
67,2,41,1,"Pride","Contempt",3
67,2,41,1,"Anger","Anxiety",68
67,2,41,1,"Sadness","Anxiety",64
67,2,41,1,"Embarrassment","Anxiety",6
67,2,41,1,"Fear","Anxiety",92
67,2,41,1,"Disgust","Anxiety",5
67,2,41,1,"Guilt","Anxiety",65
67,2,41,1,"Offense","Anxiety",50
67,2,41,1,"Contempt","Anxiety",55
67,2,41,1,"Anxiety","Anxiety",100
67,2,41,1,"Alertness","Anxiety",23
67,2,41,1,"Amusement","Anxiety",10
67,2,41,1,"Awe","Anxiety",6
67,2,41,1,"Satisfaction","Anxiety",9
67,2,41,1,"Joy","Anxiety",2
67,2,41,1,"Gratitude","Anxiety",0
67,2,41,1,"Hope","Anxiety",3
67,2,41,1,"Love","Anxiety",6
67,2,41,1,"Pride","Anxiety",0
67,2,41,1,"Anger","Alertness",74
67,2,41,1,"Sadness","Alertness",1
67,2,41,1,"Embarrassment","Alertness",3
67,2,41,1,"Fear","Alertness",98
67,2,41,1,"Disgust","Alertness",63
67,2,41,1,"Guilt","Alertness",1
67,2,41,1,"Offense","Alertness",66
67,2,41,1,"Contempt","Alertness",50
67,2,41,1,"Anxiety","Alertness",61
67,2,41,1,"Alertness","Alertness",100
67,2,41,1,"Amusement","Alertness",33
67,2,41,1,"Awe","Alertness",6
67,2,41,1,"Satisfaction","Alertness",50
67,2,41,1,"Joy","Alertness",7
67,2,41,1,"Gratitude","Alertness",3
67,2,41,1,"Hope","Alertness",0
67,2,41,1,"Love","Alertness",9
67,2,41,1,"Pride","Alertness",3
67,2,41,1,"Anger","Amusement",0
67,2,41,1,"Sadness","Amusement",9
67,2,41,1,"Embarrassment","Amusement",2
67,2,41,1,"Fear","Amusement",0
67,2,41,1,"Disgust","Amusement",4
67,2,41,1,"Guilt","Amusement",2
67,2,41,1,"Offense","Amusement",12
67,2,41,1,"Contempt","Amusement",2
67,2,41,1,"Anxiety","Amusement",1
67,2,41,1,"Alertness","Amusement",23
67,2,41,1,"Amusement","Amusement",100
67,2,41,1,"Awe","Amusement",45
67,2,41,1,"Satisfaction","Amusement",68
67,2,41,1,"Joy","Amusement",86
67,2,41,1,"Gratitude","Amusement",64
67,2,41,1,"Hope","Amusement",13
67,2,41,1,"Love","Amusement",23
67,2,41,1,"Pride","Amusement",66
67,2,41,1,"Anger","Awe",6
67,2,41,1,"Sadness","Awe",6
67,2,41,1,"Embarrassment","Awe",1
67,2,41,1,"Fear","Awe",1
67,2,41,1,"Disgust","Awe",1
67,2,41,1,"Guilt","Awe",0
67,2,41,1,"Offense","Awe",0
67,2,41,1,"Contempt","Awe",3
67,2,41,1,"Anxiety","Awe",8
67,2,41,1,"Alertness","Awe",37
67,2,41,1,"Amusement","Awe",65
67,2,41,1,"Awe","Awe",100
67,2,41,1,"Satisfaction","Awe",84
67,2,41,1,"Joy","Awe",63
67,2,41,1,"Gratitude","Awe",76
67,2,41,1,"Hope","Awe",91
67,2,41,1,"Love","Awe",98
67,2,41,1,"Pride","Awe",71
67,2,41,1,"Anger","Satisfaction",2
67,2,41,1,"Sadness","Satisfaction",0
67,2,41,1,"Embarrassment","Satisfaction",0
67,2,41,1,"Fear","Satisfaction",1
67,2,41,1,"Disgust","Satisfaction",0
67,2,41,1,"Guilt","Satisfaction",2
67,2,41,1,"Offense","Satisfaction",3
67,2,41,1,"Contempt","Satisfaction",3
67,2,41,1,"Anxiety","Satisfaction",1
67,2,41,1,"Alertness","Satisfaction",48
67,2,41,1,"Amusement","Satisfaction",54
67,2,41,1,"Awe","Satisfaction",64
67,2,41,1,"Satisfaction","Satisfaction",100
67,2,41,1,"Joy","Satisfaction",75
67,2,41,1,"Gratitude","Satisfaction",76
67,2,41,1,"Hope","Satisfaction",84
67,2,41,1,"Love","Satisfaction",94
67,2,41,1,"Pride","Satisfaction",86
67,2,41,1,"Anger","Joy",0
67,2,41,1,"Sadness","Joy",1
67,2,41,1,"Embarrassment","Joy",10
67,2,41,1,"Fear","Joy",0
67,2,41,1,"Disgust","Joy",1
67,2,41,1,"Guilt","Joy",4
67,2,41,1,"Offense","Joy",4
67,2,41,1,"Contempt","Joy",7
67,2,41,1,"Anxiety","Joy",0
67,2,41,1,"Alertness","Joy",9
67,2,41,1,"Amusement","Joy",85
67,2,41,1,"Awe","Joy",62
67,2,41,1,"Satisfaction","Joy",87
67,2,41,1,"Joy","Joy",100
67,2,41,1,"Gratitude","Joy",90
67,2,41,1,"Hope","Joy",79
67,2,41,1,"Love","Joy",71
67,2,41,1,"Pride","Joy",93
67,2,41,1,"Anger","Gratitude",2
67,2,41,1,"Sadness","Gratitude",4
67,2,41,1,"Embarrassment","Gratitude",0
67,2,41,1,"Fear","Gratitude",0
67,2,41,1,"Disgust","Gratitude",0
67,2,41,1,"Guilt","Gratitude",0
67,2,41,1,"Offense","Gratitude",3
67,2,41,1,"Contempt","Gratitude",7
67,2,41,1,"Anxiety","Gratitude",3
67,2,41,1,"Alertness","Gratitude",2
67,2,41,1,"Amusement","Gratitude",50
67,2,41,1,"Awe","Gratitude",91
67,2,41,1,"Satisfaction","Gratitude",80
67,2,41,1,"Joy","Gratitude",90
67,2,41,1,"Gratitude","Gratitude",100
67,2,41,1,"Hope","Gratitude",76
67,2,41,1,"Love","Gratitude",87
67,2,41,1,"Pride","Gratitude",76
67,2,41,1,"Anger","Hope",0
67,2,41,1,"Sadness","Hope",2
67,2,41,1,"Embarrassment","Hope",0
67,2,41,1,"Fear","Hope",1
67,2,41,1,"Disgust","Hope",0
67,2,41,1,"Guilt","Hope",3
67,2,41,1,"Offense","Hope",3
67,2,41,1,"Contempt","Hope",3
67,2,41,1,"Anxiety","Hope",1
67,2,41,1,"Alertness","Hope",7
67,2,41,1,"Amusement","Hope",55
67,2,41,1,"Awe","Hope",81
67,2,41,1,"Satisfaction","Hope",75
67,2,41,1,"Joy","Hope",90
67,2,41,1,"Gratitude","Hope",76
67,2,41,1,"Hope","Hope",100
67,2,41,1,"Love","Hope",75
67,2,41,1,"Pride","Hope",69
67,2,41,1,"Anger","Love",0
67,2,41,1,"Sadness","Love",15
67,2,41,1,"Embarrassment","Love",1
67,2,41,1,"Fear","Love",0
67,2,41,1,"Disgust","Love",2
67,2,41,1,"Guilt","Love",29
67,2,41,1,"Offense","Love",3
67,2,41,1,"Contempt","Love",10
67,2,41,1,"Anxiety","Love",33
67,2,41,1,"Alertness","Love",19
67,2,41,1,"Amusement","Love",57
67,2,41,1,"Awe","Love",94
67,2,41,1,"Satisfaction","Love",58
67,2,41,1,"Joy","Love",53
67,2,41,1,"Gratitude","Love",77
67,2,41,1,"Hope","Love",72
67,2,41,1,"Love","Love",100
67,2,41,1,"Pride","Love",63
67,2,41,1,"Anger","Pride",6
67,2,41,1,"Sadness","Pride",5
67,2,41,1,"Embarrassment","Pride",1
67,2,41,1,"Fear","Pride",2
67,2,41,1,"Disgust","Pride",0
67,2,41,1,"Guilt","Pride",0
67,2,41,1,"Offense","Pride",0
67,2,41,1,"Contempt","Pride",2
67,2,41,1,"Anxiety","Pride",3
67,2,41,1,"Alertness","Pride",60
67,2,41,1,"Amusement","Pride",19
67,2,41,1,"Awe","Pride",77
67,2,41,1,"Satisfaction","Pride",90
67,2,41,1,"Joy","Pride",83
